1	135.044
2	145.459
3	163.188
4	1.572
5	157.459
6	131.841
7	153.321
8	126.552
9	136.893
10	147.495
11	158.233
12	140.081
13	147.363
14	163.92
15	155.694
16	153.832
17	138.472
18	131.013
19	102.219
20	156.816
21	165.203
22	135.523
23	97.747
24	105.304
25	115.701
26	126.92
27	140.083
28	149.308
29	143.696
30	129.659
31	118.567
32	129.225
33	141.007
34	130.049
35	128.382
36	121.241
37	128.208
38	139.645
39	173.988
40	5.822
41	164.828
42	151.888
43	143.823
44	132.454
45	120.332
46	131.446
47	104.691
48	124.824
49	141.438
50	134.388
51	141.51
52	134.793
53	146.33
54	134.755
55	127.774
56	144.606
57	164.6
58	141.211
59	134.778
60	138.528
61	157.167
62	175.165
63	168.909
64	152.869
65	134.753
66	117.373
67	163.451
68	141.87
69	150.597
70	165.254
71	155.261
72	151.118
73	140.37
74	146.563
75	139.961
76	143.342
77	153.078
78	21.409
79	7.454
80	138.075
81	122.097
82	97.432
83	113.207
84	128.607
85	144.948
86	159.154
87	178.987
88	142.117
89	154.879
90	145.05
91	133.103
92	143.724
93	151.39
94	172.876
95	153.734
96	149.892
97	154.698
98	149.011
99	132.953
100	105.848
101	143.468
102	126.043
103	136.679
104	141.633
105	137.354
106	175.495
107	162.156
108	150.526
109	131.826
110	140.113
111	134.968
112	142.954
113	147.363
114	157.58
115	133.862
116	141.973
117	122.225
118	136.133
119	125.887
120	135.026
121	144.309
122	129.925
123	116.946
124	143.365
125	149.566
126	158.711
127	150.765
128	142.958
129	155.677
130	152.792
131	149.199
132	144.432
133	165.413
134	136.419
135	126.091
136	117.377
137	98.267
138	108.539
139	125.393
140	132.42
141	116.526
142	142.553
143	130.234
144	120.537
145	111.329
146	104.605
147	118.337
148	141.349
149	159.159
150	145.654
151	149.191
152	109.729
153	153.912
154	127.264
155	135.428
156	120.37
157	129.639
158	134.238
159	142.373
160	152.436
161	163.55
162	142.157
163	148.196
164	131.114
165	140.096
166	130.045
167	145.982
168	126.492
169	156.645
170	144.837
171	147.899
172	132.405
173	146.823
174	138.634
175	129.216
176	155.951
177	141.341
178	147.08
179	156.003
180	117.112
181	98.658
182	108.583
183	101.536
184	98.429
185	129.178
186	136.323
187	131.609
188	121.099
189	125.903
190	108.945
191	114.729
192	119.53
193	104.327
194	152.344
195	164.832
196	142.126
197	151.44
198	163.761
199	1.61
200	139.409
201	148.934
202	139.927
203	127.033
204	131.807
205	142.916
206	142.84
207	126.98
208	136.204
209	119.333
210	128.197
211	3.654
212	162.992
213	174.122
214	161.629
215	147.911
216	163.128
217	136.176
218	128.457
219	152.899
220	139.352
221	165.096
222	148.266
223	171.186
224	143.765
225	158.52
226	150.341
227	169.516
228	163.718
229	153.487
230	128.232
231	118.113
232	132.235
233	141.563
234	149.589
235	157.453
236	166.898
237	142.707
238	153.372
239	156.823
240	171.921
241	164.573
242	133.705
243	167.189
244	153.665
245	142.63
246	161.57
247	148.79
248	132.114
249	145.461
250	159.226
251	134.5
252	164.195
253	146.609
254	170.902
255	175.859
256	168.691
257	148.14
258	177.444
259	169.357
260	0.324
261	165.004
262	142.471
263	125.143
264	118.001
265	169.044
266	131.278
267	151.836
268	113.193
269	134.253
270	149.566
271	171.114
272	178.608
273	167.177
274	161.14
275	153.392
276	1.722
277	162.227
278	137.882
279	119.682
280	143.151
281	166.251
282	150.598
283	166.762
284	2.352
285	177.008
286	124.515
287	138.036
288	147.94
289	154.932
290	127.841
291	97.375
292	114.58
293	122.957
294	154.196
295	136.747
296	132.594
297	140.018
298	129.392
299	87.271
300	107.158
301	118.021
302	138.082
303	158.326
304	134.903
305	145.867
306	149.036
307	157.714
308	151.66
309	132.736
310	147.266
311	161.337
312	153.7
313	145.972
314	121.664
315	147.696
316	90.935
317	127.14
318	162.307
319	124.776
320	136.104
321	135.496
322	146.841
323	131.286
324	173.933
325	8.859
326	179.027
327	154.334
328	138.61
329	129.257
330	139.503
331	130.265
332	143.781
333	135.595
334	161.492
335	159.345
336	153.29
337	145.858
338	156.2
339	143.466
340	136.583
341	145.041
342	154.244
343	159.111
344	145.283
345	156.884
346	139.463
347	148.511
348	154.895
349	144.3
350	138.433
351	159.706
352	145.844
353	129.617
354	140.615
355	154.913
356	167.756
357	143.613
358	154.391
359	145.146
360	141.977
361	140.406
362	143.296
363	146.993
364	135.666
365	155.781
366	149.282
367	165.586
368	140.27
369	123.502
370	114.064
371	125.177
372	107.992
373	95.83
374	113.085
375	125.592
376	141.362
377	171.505
378	158.52
379	178.352
380	3.839
381	109.427
382	90.222
383	75.528
384	19.407
385	136.276
386	147.672
387	167.767
388	159.203
389	139.255
390	159.496
391	137.287
392	144.533
393	140.777
394	122.772
395	133.07
396	108.927
397	115.722
398	104.023
399	92.728
400	87.495
401	77.534
402	60.649
403	114.534
404	131.163
405	138.366
406	126.186
407	141.152
408	137.971
409	120.043
410	129.078
411	123.617
412	138.192
413	152.537
414	136.739
415	123.689
416	134.423
417	131.864
418	148.49
419	138.424
420	113.232
421	121.492
422	163.746
423	152.841
424	143.722
425	152.17
426	140.41
427	114.022
428	129.793
429	120.421
430	152.95
431	133.151
432	126.908
433	136.011
434	144.053
435	131.124
436	144.623
437	156.897
438	179.608
439	164.169
440	94.859
441	141.47
442	147.446
443	132.311
444	138.84
445	145.849
446	155.281
447	143.408
448	132.702
449	116.925
450	111.996
451	126.515
452	133.265
453	127.138
454	134.088
455	127.657
456	134.913
457	122.873
458	121.549
459	126.979
460	144.823
461	159.517
462	163.58
463	160.205
464	128.628
465	141.087
466	159.8
467	169.928
468	0.056
469	166.225
470	143.019
471	148.031
472	156.496
473	153.848
474	168.653
475	151.912
476	129.671
477	108.863
478	159.656
479	143.842
480	157.556
481	140.848
482	135.23
483	142.542
484	135.414
485	146.53
486	125.151
487	142.129
488	156.277
489	167.587
490	137.286
491	150.99
492	160.979
493	143.079
494	121.618
495	133.361
496	117.253
497	166.215
498	160.346
499	18.711
500	170.591
501	153.326
502	141.217
503	148.952
504	139.436
505	152.658
506	0.543
507	156.785
508	175.441
509	168.595
510	159.643
511	138.899
512	160.679
513	149.703
514	136.709
515	116.742
516	146.996
517	161.362
518	146.816
519	125.219
520	133.249
521	142.97
522	139.355
523	142.405
524	150.943
525	150.499
526	135.527
527	128.922
528	139.478
529	11.032
530	172.809
531	147.39
532	126.415
533	129.622
534	119.824
535	129.177
536	130.898
537	144.38
538	95.184
539	164.745
540	158.571
541	147.002
542	138.473
543	162.021
544	139.03
545	151.857
546	135.351
547	141.37
548	131.762
549	145.69
550	129.91
551	142.278
552	11.025
553	143.478
554	163.105
555	160.523
556	57.423
557	108.572
558	114.606
559	147.331
560	155.674
561	148.363
562	81.844
563	90.803
564	100.346
565	107.188
566	96.677
567	134.737
568	156.796
569	138.156
570	146.559
571	128.126
572	112.035
573	135.902
574	157.445
575	147.716
576	123.468
577	139.896
578	149.503
579	157.462
580	143.333
581	136.757
582	136.877
583	124.157
584	133.622
585	143.704
586	148.98
587	145.29
588	157.301
589	146.372
590	133.902
591	150.388
592	133.539
593	146.283
594	136.485
595	146.686
596	163.283
597	152.616
598	140.458
599	153.636
600	130.85
601	138.062
602	128.564
603	139.075
604	152.897
605	142.948
606	154.869
607	164.461
608	152.042
609	140.909
610	136.062
611	149.265
612	161.807
613	163.975
614	156.411
615	152.214
616	140.784
617	129.373
618	138.139
619	126.526
620	140.509
621	159.216
622	170.509
623	161.23
624	156.216
625	145.89
626	152.095
627	168.337
628	157.901
629	140.83
630	147.967
631	147.892
632	153.202
633	138.57
634	146.062
635	177.742
636	172.044
637	159.408
638	143.434
639	145.975
640	150.868
641	145.372
642	138.47
643	120.83
644	125.69
645	115.99
646	127.556
647	134.155
648	157.015
649	140.191
650	131.344
651	125.804
652	153.011
653	160.738
654	133.997
655	151.452
656	148.522
657	153.909
658	145.217
659	165.794
660	177.778
661	169.813
662	157.428
663	164.712
664	157.648
665	151.487
666	127.724
667	135.392
668	147.471
669	134.591
670	158.122
671	142.284
672	123.934
673	152.11
674	127.255
675	112.701
676	128.305
677	136.925
678	124.378
679	115.22
680	96.91
681	114.887
682	140.771
683	128.66
684	137.538
685	157.728
686	144.304
687	131.979
688	124.141
689	130.075
690	114.562
691	149.32
692	130.498
693	150.6
694	137.957
695	131.624
696	113.133
697	103.825
698	121.002
699	127.386
700	109.866
701	103.621
702	111.39
703	144.561
704	124.311
705	149.782
706	2.907
707	173.589
708	160.155
709	151.208
710	158.377
711	7.059
712	174.891
713	159.362
714	148.728
715	164.412
716	1.854
717	175.171
718	12.617
719	3.224
720	170.586
721	155.639
722	174.557
723	8.569
724	17.998
725	5.227
726	172.53
727	161.461
728	138.841
729	130.357
730	145.234
731	131.653
732	118.735
733	140.009
734	148.181
735	131.255
736	123.915
737	162.432
738	124.758
739	119.548
740	106.576
741	110.788
742	116.838
743	110.019
744	118.657
745	87.806
746	105.614
747	85.567
748	104.235
749	111.402
750	118.739
751	123.526
752	142.648
753	145.702
754	151.543
755	140.948
756	156.833
757	169.647
758	154.444
759	141.279
760	126.963
761	140.314
762	153.062
763	128.573
764	105.232
765	100.711
766	113.641
767	96.547
768	139.737
769	127.456
770	116.305
771	91.599
772	130.82
773	177.018
774	177.253
775	10.31
776	3.136
777	11.714
778	11.302
779	178.752
780	9.23
781	14.913
782	8.322
783	125.17
784	130.036
785	123.872
786	113.889
787	125.784
788	148.697
789	156.509
790	134.351
791	120.358
792	133.571
793	154.32
794	174.719
795	147.535
796	156.607
797	178.619
798	175.016
799	149.979
800	119.861
801	172.561
802	167.426
803	171.924
804	0.14
805	179.6
806	157.001
807	168.5
808	158.424
809	162.334
810	146.594
811	158.011
812	143.868
813	151.643
814	133.249
815	146.05
816	1.591
817	170.69
818	146.958
819	134.727
820	151.01
821	140.675
822	178.783
823	7.454
824	103.304
825	84.385
826	118.931
827	163.373
828	172.816
829	144.08
830	158.283
831	177.796
832	141.56
833	130.896
834	150.34
835	147.046
836	124.447
837	139.768
838	121.6
839	107.965
840	159.756
841	175.802
842	145.02
843	170.914
844	176.915
845	10.65
846	25.934
847	99.807
848	109.361
849	152.954
850	126.328
851	101.619
852	112.111
853	7.976
854	26.511
855	35.712
856	129.181
857	141.679
858	133.469
859	147.876
860	131.349
861	124.448
862	101.103
863	118.998
864	127.899
865	116.799
866	127.614
867	118.221
868	133.496
869	110.16
870	99.844
871	105.077
872	116.36
873	126.339
874	131.056
875	138.321
876	125.32
877	132.837
878	134.236
879	124.961
880	138.992
881	93.237
882	124.263
883	149.166
884	155.14
885	144.776
886	121.755
887	86.188
888	113.656
889	141.549
890	132.799
891	146.32
892	158.561
893	170.167
894	116.716
895	129.893
896	144.036
897	160.093
898	12.571
899	172.681
900	157.072
901	148.501
902	160.847
903	148.606
904	101.447
905	63.989
906	78.008
907	101.244
908	120.827
909	92.964
910	121.163
911	111.871
912	99.044
913	125.086
914	103.182
915	86.79
916	121.116
917	136.101
918	148.58
919	139.032
920	136.226
921	146.327
922	137.305
923	142.054
924	135.358
925	144.715
926	138.196
927	151.142
928	124.13
929	154.223
930	162.787
931	143.021
932	120.751
933	135.868
934	164.301
935	152.466
936	139.734
937	127.587
938	111.08
939	131.017
940	133.011
941	157.689
942	144.508
943	155.228
944	149.206
945	111.503
946	96.738
947	126.847
948	157.252
949	11.5
950	143.029
951	125.176
952	119.668
953	132.121
954	137.617
955	158.204
956	155.786
957	148.914
958	169.676
959	153.571
960	135.728
961	122.23
962	117.74
963	131.336
964	142.697
965	152.85
966	138.747
967	149.895
968	137.85
969	123.181
970	136.992
971	147.035
972	125.796
973	138.416
974	157.026
975	165.355
976	150.001
977	140.473
978	134.969
979	144.284
980	148.24
981	131.604
982	121.814
983	129.292
984	137.494
985	133.739
986	128.472
987	117.95
988	128.136
989	119.016
990	135.262
991	143.243
992	130.077
993	137.71
994	132.96
995	118.018
996	104.717
997	120.542
998	109.706
999	133.816
1000	148.248
1001	156.814
1002	147.571
1003	146.528
1004	155.099
1005	143.202
1006	120.319
1007	133.716
1008	156.419
1009	149.205
1010	155.857
1011	168.524
1012	121.735
1013	130.1
1014	133.95
1015	121.133
1016	109.606
1017	130.853
1018	116.012
1019	168.602
1020	155.788
1021	127.097
1022	129.624
1023	136.517
1024	128.685
1025	120.681
1026	102.895
1027	87.076
1028	110.492
1029	167.833
1030	150.467
1031	101.2
1032	107.41
1033	102.996
1034	95.414
1035	99.038
1036	113.099
1037	122.353
1038	130.645
1039	141.141
1040	129.583
1041	117.817
1042	134.044
1043	146.785
1044	157.829
1045	146.486
1046	137.351
1047	147.185
1048	125.973
1049	93.821
1050	109.84
1051	133.711
1052	151.799
1053	146.498
1054	161.619
1055	176.44
1056	156.553
1057	174.671
1058	124.421
1059	140.844
1060	158.246
1061	142.633
1062	157.542
1063	145.842
1064	126.439
1065	133.732
1066	145.303
1067	140.723
1068	147.727
1069	157.083
1070	147.258
1071	108.306
1072	114.994
1073	133.068
1074	144.073
1075	157.589
1076	143.794
1077	149.674
1078	160.53
1079	147.001
1080	141.9
1081	135.963
1082	150.067
1083	145.181
1084	154.409
1085	137.093
1086	145.016
1087	162.815
1088	146.693
1089	127.695
1090	119.372
1091	137.35
1092	153.508
1093	161.264
1094	152.206
1095	143.134
1096	138.048
1097	160.289
1098	143.533
1099	165.652
1100	144.717
1101	127.05
1102	135.557
1103	125.599
1104	146.514
1105	156.966
1106	132.787
1107	100.018
1108	110.03
1109	104.222
1110	133.539
1111	114.882
1112	121.6
1113	136.25
1114	152.595
1115	147.242
1116	136.61
1117	128.94
1118	123.71
1119	118.317
1120	128.684
1121	141.241
1122	136.172
1123	149.985
1124	135.522
1125	142.762
1126	120.841
1127	145.402
1128	122.063
1129	134.409
1130	124.79
1131	120.152
1132	134.205
1133	147.172
1134	130.898
1135	139.923
1136	132.414
1137	120.223
1138	109.367
1139	103.488
1140	115.667
1141	100.934
1142	120.906
1143	146.701
1144	136.076
1145	158.819
1146	142.617
1147	128.525
1148	107.627
1149	158.313
1150	142.168
1151	150.181
1152	138.325
1153	144.257
1154	138.011
1155	151.393
1156	134.595
1157	144.906
1158	128.526
1159	154.017
1160	137.509
1161	127.304
1162	121.532
1163	109.255
1164	121.881
1165	131.433
1166	140.929
1167	129.663
1168	122.709
1169	118.881
1170	115.966
1171	131.988
1172	143.638
1173	155.049
1174	158.801
1175	153.086
1176	162.609
1177	159.779
1178	175.898
1179	166.501
1180	154.583
1181	136.314
1182	86.987
1183	80.96
1184	94.752
1185	112.251
1186	133.953
1187	115.238
1188	143.541
1189	149.247
1190	138.661
1191	126.982
1192	111.376
1193	96.805
1194	109.443
1195	166.755
1196	157.381
1197	137.341
1198	107.353
1199	137.016
1200	146.342
1201	139.883
1202	158.027
1203	171.277
1204	156.906
1205	140.746
1206	147.657
1207	170.358
1208	159.966
1209	138.87
1210	144.646
1211	125.429
1212	147.179
1213	162.532
1214	154.442
1215	161.012
1216	111.39
1217	132.984
1218	148.211
1219	156.16
1220	145.949
1221	151.023
1222	140.438
1223	129.222
1224	119.785
1225	125.738
1226	119.771
1227	147.994
1228	141.858
1229	153.858
1230	162.548
1231	146.924
1232	129.671
1233	145.748
1234	166.975
1235	154.531
1236	141.62
1237	128.786
1238	164.48
1239	155.807
1240	145.223
1241	137.801
1242	127.225
1243	116.472
1244	122.506
1245	131.863
1246	138.872
1247	125.738
1248	117.765
1249	134.278
1250	160.447
1251	157.508
1252	140.26
1253	149.419
1254	161.719
1255	147.174
1256	132.808
1257	129.203
1258	120.781
1259	123.963
1260	127.815
1261	133.341
1262	123.246
1263	130.422
1264	134.238
1265	138.58
1266	129.177
1267	146.745
1268	136.303
1269	139.492
1270	160.432
1271	170.9
1272	157.538
1273	149.234
1274	147.935
1275	141.276
1276	135.761
1277	128.621
1278	152.403
1279	120.47
1280	131.107
1281	137.606
1282	120.427
1283	129.799
1284	119.121
1285	129.472
1286	111.231
1287	149.045
1288	131.175
1289	113.749
1290	104.909
1291	121.141
1292	131.547
1293	142.304
1294	145.393
1295	164.754
1296	179.349
1297	172.338
1298	145.576
1299	149.532
1300	141.477
1301	148.466
1302	123.622
1303	111.157
1304	133.559
1305	150.569
1306	143.426
1307	148.742
1308	176.331
1309	156.934
1310	145.369
1311	138.545
1312	157.011
1313	0.566
1314	167.362
1315	147.905
1316	139.713
1317	153.258
1318	145.579
1319	134.061
1320	169.623
1321	160.089
1322	148.773
1323	137.562
1324	161.076
1325	158.693
1326	150.526
1327	133.819
1328	134.823
1329	121.29
1330	136.096
1331	140.143
1332	127.975
1333	116.429
1334	123.738
1335	119.527
1336	136.287
1337	138.636
1338	154.799
1339	148.528
1340	121.394
1341	133.464
1342	143.69
1343	158.612
1344	164.34
1345	126.26
1346	136.099
1347	143.606
1348	157.134
1349	147.185
1350	130.277
1351	160.427
1352	174.697
1353	0.296
1354	155.791
1355	131.29
1356	114.822
1357	122.299
1358	153.455
1359	144.377
1360	137.736
1361	124.579
1362	108.093
1363	10.063
1364	167.575
1365	161.605
1366	147.446
1367	140.922
1368	121.446
1369	133.714
1370	145.113
1371	139.893
1372	130.484
1373	134.323
1374	141.797
1375	135.532
1376	148.37
1377	125.125
1378	120.471
1379	126.23
1380	118.262
1381	132.649
1382	141.096
1383	127.131
